rating,title,text,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,positive_sentiment,negative_sentiment,neutral_sentiment
2.0,Two Stars,Does not fit G plus properly,B06XDMD7WK,B06XDMD7WK,AGVTGZOTOKYAMY4WYBRDCJWV2XNQ,1512802223202,0,True,0.7978,0.184,0.0182
5.0,Sturdy Cell Phone Case,This cell phone case is sturdy easy to hold and pretty It s available in various colors comes with an application kit and is available at a reduced price,B09YCBFNV2,B09WTWCB5W,AGZQ7O3IZFE7VKAEWECFZCBRZOPA,1664311971454,0,True,0.0039,0.0822,0.914
5.0,Fast charging,This is about the size of an iPhone mini just slightly thicker The pawprint charge indicator is really cute Out of the box it was already charged to toes of the paw It charged an iPhone mini in an hour using the USB C port taking one toe Doesn t take too long to get it fully charged again br Will probably update this review later for durability and how well this charger performs after a few months br For now the price is great for how well it performed,B09QPNQZMD,B09QPNQZMD,AFMY5CEPFKJXLHTMOJSYC4XABXOQ,1648415135358,1,False,0.0044,0.0876,0.9079
5.0,Love this band so far. Apple series7 41mm.,I have a tiny wrist and this band looks great I think the durability will also be good but I have worn the band for only a month Very happy with the purchase,B0953DTMVL,B09GXW2HNS,AG4IGNE2J3EQ7DQNRAN47TFHFZRA,1645119898698,0,True,0.0038,0.0168,0.9795
1.0,Dreadful fit,Not the fault of the product necessarily but simply a poor fit for an iPhone SE I ve used amFilm protectors on my previous phones and ipads and find them useful and easy to install but because of the curved edges of the new SE there is no way to have a secure and seamless installation of this glass sheet Not going to bother returning it but if you do buy this you will see it on the phone at all times,B01HMQBK0I,B01HMQBK0I,AG4IU7UOTNOJU2WO2AX6D5PRBEYA,1594822991951,0,True,0.7698,0.208,0.0222
2.0,Poor fit quality - not worth the price,I purchased this pricey leather phone case for my Samsung Convoy phone On one side of the case the stitching is off and the leather is dented in under the phone as a result More troublesome is the other side of the case where the openings do not line up with the side buttons on the phone I cannot open the port to plug in a handsfree phone jack because it is blocked by the phone case I tried moving the case down further but that is far as it will go So I called Turtleback customer service at and spoke to a rep She said that they were sorry that they wanted to make things right took my information and said that someone will contact me I asked if she wanted me to send in pictures of the case and she said no Never heard back from them I guess they don t really care about making things right For bucks I would have expected a good fit for the phone Also FYI in order to use the camera on the phone you have to unsnap the two sections as the camera s view is blocked when the case is open Save your money and look elsewhere,B01I06PD2U,B01IUG7EG8,AHAZYA26C4KDNLNLTDX3LUQAQ7KA,1493480310000,0,True,0.8013,0.1856,0.0131
5.0,Really love this case but my fingerprint sensor stopped working,UPDATED AFTER USING FOR LESS THAN MONTH i had a hair in the upper corner so i opened up the case and removed the hait Put the case back together and since i cant get my fingerprint senor on the case to detect my fingerprint It works great without the case I tried reserring my fingerprints I tried to make sure it was clean And srikl doesnt work It looks awesome with the pink rose gold colored Galaxy S Plus it comes with a built in screen protector I can feel confident that my expensive phone is fully protected Highly recommend br Aft,B09NX46L27,B09S8MLYCW,AGQZZPKC3MAP66CATJ2A3H5NAINQ,1652895198024,0,True,0.023,0.3168,0.6602
1.0,... cleaning the screen before applying the protector & this stupid thing still comes off,I followed all the instructions on cleaning the screen before applying the protector this stupid thing still comes off I m still using it until I can go purchase one that will stay on Save your money,B077X9VX7J,B077X9VX7J,AFHPGZU5EJIAG5H5N3ESAUJZYSOQ,1517179022269,1,True,0.8735,0.1134,0.0132
5.0,Really dressed up my Versa 2.,I have only used one of these screen protectors bling covers but it still looks great I find I am hard on watches Fitbits because I wind up bumping them and getting them scratched up The last bling cover I bought kept losing the stones even after I took a tip from another user and coated them with clear nail polish before installing This one has held up well since receiving it in February Screen cover is clear so far,B099W5NP1Z,B0B44HNZSH,AGE4ANICT5KENOWA3RJD7YHQRHMA,1652282540932,0,True,0.0778,0.1885,0.7337
5.0,It works!,I bought this for a friend and she loves it It makes charging her iWatch much easier,B01MRZV57Q,B07RG81VVM,AFASSDZG3NFECDSK4Q7TQJNSOBTA,1489511334000,0,True,0.0043,0.0202,0.9755
5.0,Great deal,The design and the durability,B08G14ZWHJ,B08G14ZWHJ,AEUSS2KJSRDZBVHLUTAXNVI5ELOQ,1605311327819,0,True,0.0568,0.688,0.2552
5.0,Great,I like i can order this quickly Mine seem to vanish,B072XWTJDC,B072XWTJDC,AEUC33LW36C2UKQYJSOTZFM6ZV4Q,1569797214123,0,True,0.0242,0.2886,0.6872
4.0,great item,great item to have for your kindle has a stand and everything magnet closure helps keep the dust away from your screen when not in use,B006VZGYX0,B006VZGYX0,AFLQOZPTN4NA7IMPVOCU5YNHNUNQ,1358727236000,0,True,0.0061,0.0447,0.9491
5.0,Five Stars,love it except it s hard to hold,B013TK7XR0,B01MFC21E6,AH64I4SY4FQKR5WC2FWW3GU27IEQ,1452199921000,0,True,0.1148,0.187,0.6982
5.0,Great,Wooow One of the best screen protector I have ever used Easy to put I love it and definitely buy again and again Come with three screen protectors,B07HRN9J19,B07HRN9J19,AH7XYN4Q4CSGAOKIAL44EJY7VF5Q,1641156264879,0,True,0.0038,0.0091,0.9871
5.0,Perfect!,Super strong adhesive It definitely won t fall off This little pouch can snuggly hold two cards without worry of them falling out It is an absolute perfect solution for keeping your ID and credit card close at hand,B01C2DC15O,B01C2DC15O,AETUBWDYE67N5CWVC3A3OI52AHSQ,1468981206000,3,True,0.009,0.0775,0.9135
4.0,Can't beat the price.,The case seems to be good quality Personally I do not like the closing strap I prefer a magnetic close because it does it automatically and there s no closing pin to catch on things in my purse or pocket,B06XDCBCY4,B06XDCBCY4,AEUTL4F64A47V2I3VBQA5MT63LNA,1531485852126,0,True,0.2466,0.5018,0.2516
5.0,Great!,Great price and they work great too,B08CHBND2J,B08CHBND2J,AG6K7GPCDHQNKMVDMTYKKWSOAVVQ,1614347083920,0,True,0.0056,0.0181,0.9763
5.0,So pretty,I love it Super cute,B08CZ6SRVT,B08CZ6SRVT,AHFQTYAG64AX2FVMGN6WUDSGMDYQ,1615128121354,0,True,0.0056,0.0118,0.9826
5.0,Worth it,Got for my husbands Samsung A and it s the best case I have ever bought him He goes through phones like he does underwear I swear He has had this case on his new phone for about a month now and has dropped it multiple times and the phone and it s screen are still alive and well Lol We have given up on the cases that send you the little plastic screen protector that sticks to the front of the screen We have learned those are junk and useless This case that I m reviewing now seems like the only one worth buying It actually protects all of the phone If anything changes I will update but so far this is a star case,B08DFFX2K4,B08V1HVJLS,AHFNROBGPECO2C2LECG4L2OQFVRA,1630000426665,3,True,0.0123,0.0522,0.9355
1.0,Pins broke on first install,Beware when trying to install this band on my Versa right off the bat one of the pins broke Luckily it comes with a second pin which subsequently broke I guess you get what you paid for Returned as broken,B07CM87YMG,B07CM87YMG,AFBWWCCTT4LU2JT6T25E2CVYBKCQ,1534106765370,0,True,0.8098,0.175,0.0153
5.0,Buy it:-),Excellant beats the cell phone stores by,B06XXXGTTX,B07N1CYF86,AFV6QM2DACIADRVFZH7D5PMPYXFQ,1512759789275,0,True,0.0154,0.1341,0.8504
5.0,Can't beat it for the price!,I ordered this case for my wife s new Brightside The price is right and it seems made well enough It has a nice feel to it br br It was easy to install and seems solid The slider is slightly harder to slide but that is not an issue It even helps avoid inadvertently turning the screen on No reason to pay more,B007TPFSH4,B007TPFSH4,AFKONGNYNE33GCFFUIJSSNX6RYEA,1364440801000,0,True,0.0074,0.0769,0.9157
5.0,price,Product was as subscribed and arrived on time,B07JKNJNY2,B07JKNJNY2,AHW4BAQ5WO3BFLJ2D4CLRIP2MS3A,1567016203211,0,True,0.0066,0.1968,0.7966
3.0,Ok at first,We really liked this case it fits great and holds some cards and a stylus but the fold in the case did not hold up well over normal use we arent heavy phone users besides just carrying it around with us all the time and even so it didnt last very long before the whole seam was starting to go out,B00BLFTG44,B00BLFTG44,AFO7CHSSY7DDABQ3P7OCXY4H2SUQ,1422564817000,1,True,0.1053,0.2115,0.6831
4.0,Love Windows Phone operating system,i bought this off ebay used to get away from android after using this product i now know why apple fans always say it s the software not the specs this phone is so smoothe sharp responsive and just plain beautiful the live tiles are what sold me on windows over apple that and the fact that for i got a mAh battery off ebay now i never have to worry about battery life on my phone the integration of facebook is just so well done in the software everything is so fast and responsive the calls are clear and not dropped my phone never crashes while navigating like android the only reason i gave this phone stars instead of is that i don t think the camera is good enough other than that no complaints what so ever br hope this review is helpful you just need to go to the store and experience a windows phone,B00528E2JU,B00528E2JU,AG3TO7DGQL7LTIR35QH5LUH3OHYA,1347002925000,2,False,0.0407,0.1167,0.8426
1.0,Junk,I purchased this at the request of my husband for his Cadillac ATS It s been junk from the get go It doesn t stay in place falls down constantly We have basically thrown it in the cup holder at this point Junk don t buy,B019D29Q32,B07MJ4X6PK,AFTPC7XK7ZWHRGU622TBRJVDQ5MQ,1534192776851,4,True,0.8328,0.1514,0.0159
4.0,One for you one for her.,Great price for a double pack Will fast charge if you provide the right wall charger What is provided are the charging stations that have the coils either horizontal or vertical nice touch and USB cables to plug into your wall charger Works great for both my Samsung Note and wife s I And no problem with my Otter case br I also like that it has a blue light so you can see it in the dark wife is asleep before me It turns green when the phone is set on it correctly Overall I am very happy with these charging stands,B07YBV3P8W,B08R3N46DZ,AG4TCHZB4TTNOAH4M3B6TZFV3WCA,1580967650991,12,True,0.0034,0.0434,0.9532
3.0,meh,good thing they came in a pack of because thats how many tries it took to get them on the phone still has bubbles in it but since its not for my phone no biggie,B00A3ILSNM,B00A3ILSNM,AGMCF57E6Z75G5B5BLU4QZCCATAA,1401621483000,0,True,0.1225,0.4228,0.4547
2.0,its serviceable i guess,the clamp on the end is not really strong enough to hold much weight and a product like this would probably be better if it had an actual clamp on the end rather than something spring loaded The plastic ring that tightens the phone holder end onto the arm snapped within the first week i was able to glue it and it works but the lack of durability was frustrating,B00JK70KUY,B0BYCQHMZD,AECJ2CSVYDE3PP63PW6XFNQ7YWGA,1538830792992,1,True,0.7846,0.1996,0.0158
5.0,It’s a good case,It works good lasts about mths which is about the time you want a new case anyway Price is great too,B07HMZQLTN,B07HN55G6L,AEUEFZW774M2BHUT3HM4SQ7L52ZQ,1599760173334,0,True,0.0051,0.0378,0.9571
5.0,This is the case to get.,This is THE case for a Samsung S I know because I am on my th attempt at getting a case that will stay attached to the curved screen without lifting while using a protective case This one is applied by spraying a liquid film on and smoothing the shield in place At first there were a few bubbles but they went away by the next morning I have waited weeks to write this review because I was watching for lifting No problem so far This is the case to get,B06XXTRWBL,B09RZH2NDQ,AEYYWBK6TRALCL4SZUBNCSDMXGUA,1519588629527,1,True,0.0088,0.1031,0.8881
5.0,Gets the Job done.,Works it makes charging Controllers easy I need another one for my desk,B084G2RH1C,B0BJF1W31M,AE7BOA5KPXAQ7ZGRRJENZQTQYCKQ,1614557999894,0,True,0.0089,0.1666,0.8245
1.0,Waste of money. Won’t stay on!,Did everything they said and it won t stay on my car I even tried the stickers Tried again and again Waste of money Threw away the box and can t return,B07ZVQ22X3,B07ZVQ22X3,AHFCW3HU52J4L7SE3VJ32DOFUY2Q,1589890547961,0,True,0.9174,0.0769,0.0056
5.0,Great Buy,Works Good,B01M35503F,B01M35503F,AE2XQBDWTQPS3WJADTUMHQZWT5EA,1554082664534,0,True,0.009,0.072,0.919
5.0,Easy to,Fits perfectly Easy to grip,B004BW9SA6,B004BW9SA6,AEU5BSJC63YVKDEOR7YMQHOZO4YA,1423325728000,0,True,0.0103,0.1031,0.8867
5.0,Great case!,Cute and protects my phone works great with a pop wallet too,B08DXKSFF3,B08DXKSFF3,AG6QNW32FVNDNNRO3BTUZ67WTSUQ,1606826464095,0,True,0.0034,0.026,0.9705
4.0,"While it Held, a Good Case",I bought this case when there were none available for shipping br It looked good and felt nice For about a month br Then it loosened to the point where I would find the phone half in and half out of the case br I replaced it with a different case br br Happy enough for the price I didn t intend it to be the permanent solution,B09BVBV1B9,B09BVBV1B9,AFWSZOTNOJOD5PKZ6WWSPLTPMEJQ,1640123824232,0,True,0.0393,0.2418,0.7189
5.0,Love these,I sure have enough of these but they come in handy for your phone tablet ipad or whatever you want to use them for,B008JC82BA,B008JC82BA,AEANIG4F5R7Y2TSUEFZRCBTTJHJA,1374244621000,0,True,0.0169,0.1994,0.7837
5.0,Good,Nice,B07W1X8Y8N,B0922QKNLW,AGM4FNPFOWTTLLEV57XI4SE6RDVQ,1605801559069,0,True,0.0409,0.1851,0.7741
3.0,great case but...,it doesn t work with wireless chargers very well and I often wake up with a dead phone will have to replace when my office opens back up,B08KTWR9XT,B08BGBHDSC,AHKNANBCBOYFEBGOLDE2KR3QWOKA,1616541818651,1,True,0.8644,0.1258,0.0098
5.0,Pretty color,I love the color of this case and the sleekness of it Provides a nice grip for holding onto the phone Love the ring feature on the back for holding onto the phone and for propping it up Light weight,B07L5FN46Z,B07L5FN46Z,AFMS7YQF73O4AXRUTIIS5Q2NCHRA,1602782833950,0,True,0.0034,0.0174,0.9792
5.0,"Perfect fit, no problems.",Perfect fit even the color matches br Has worked perfectly,B074G8TPY4,B076JW9KWY,AEF6YH3HUH6IAFVV5X2UFA6EFI7Q,1598946462550,0,True,0.0046,0.0417,0.9537
5.0,Probably the best brick I own,Have several power bricks lying around but needed a port for my portable media charging station phones and a Bluetooth speaker and this was a great choice Looks to have high speed ports and my iPhone doesn t balk at it like it does for some bricks Sticks out from the wall a bit more than I like but no more than any decent brick out there Great packaging makes it seem special Two pack while I didn t need two was a good value and I ll use it traveling,B07PRQ1BX7,B09MF3HSKV,AGZLKLX3DBO7QJEEQFFNHFGX4GNA,1601323634401,5,True,0.0215,0.1688,0.8096
